gamma,competitor_index,classification,re_phi_m,im_phi_m,im_mod_abs,full_conv2_exponent,lambda_exact_interp,abs_gap_to_exact,signed_re_gap_vs_seed,z_distance_from_seed,physically_feasible,impossible_if_physical,strict_exact_match,loose_exact_match,near_real_phase,high_re_bad_match
-1.0,144,physical_feasible_but_not_explanatory,-0.1457327860157473,2.606541980033516,2.6065419800335157,-0.8353421610157472,-0.48162216837042415,0.35371999264532306,-0.36186742547856354,4.616048856514607,True,False,False,False,False,False
-1.0,145,physical_feasible_but_not_explanatory,-3.630458094851976,-4.120593909328021,2.162591397851565,-4.320067469851976,-0.48162216837042415,3.838445301481552,-3.8465927343147923,4.717335853653988,True,False,False,False,False,False
-1.0,146,physical_feasible_but_not_explanatory,-4.376698321333884,-1.9293534117810678,1.9293534117810678,-5.066307696333884,-0.48162216837042415,4.58468552796346,-4.5928329607967004,4.306233873627139,True,False,False,False,False,False
-1.6,0,physical_feasible_but_not_explanatory,-1.8039824730040532,1.0513458157750923,1.0513458157750923,-2.493591848004053,-0.5929285146186167,1.9006633333854364,-1.901607441713865,3.771464034769073,True,False,False,False,False,False
-1.6,1,physical_feasible_but_not_explanatory,-1.4721911829493282,-4.905519086575002,1.377666220604584,-2.161800557949328,-0.5929285146186167,1.5688720433307113,-1.56981615165914,5.331868218110082,True,False,False,False,False,False
-1.6,2,physical_feasible_but_not_explanatory,-0.41559856515694715,0.13007163335396865,0.13007163335396843,-1.105207940156947,-0.5929285146186167,0.5122794255383303,-0.513223533866759,2.3091832085093893,True,False,False,False,False,False
-1.6,3,physical_feasible_but_not_explanatory,-7.0444490041556955,1.25895662056404,1.2589566205640397,-7.734058379155695,-0.5929285146186167,7.141129864537079,-7.142073972865507,3.5812857121757204,True,False,False,False,False,False
-1.6,4,physical_feasible_but_not_explanatory,-0.04866458004504928,6.160990526393778,0.12219478078580792,-0.7382739550450492,-0.5929285146186167,0.1453454404264325,-0.14628954875486114,4.137908871844632,True,False,False,False,False,False
-1.6,5,physical_feasible_but_not_explanatory,-2.1513444124461643,-2.027872667231625,2.027872667231625,-2.840953787446164,-0.5929285146186167,2.2480252728275474,-2.248969381155976,2.939353624705234,True,False,False,False,False,False
-1.6,6,physical_feasible_but_not_explanatory,-0.048664580045046896,-6.160990526393777,0.12219478078580881,-0.7382739550450469,-0.5929285146186167,0.14534544042643016,-0.14628954875485875,4.137908871844616,True,False,False,False,False,False
-1.6,7,physical_feasible_but_not_explanatory,-2.2575287611105224,4.5179801725958395,1.7652051345837467,-2.947138136110522,-0.5929285146186167,2.3542096214919055,-2.3551537298203344,4.252382272099466,True,False,False,False,False,False
-1.6,8,loose_exact_match,0.06207887036917037,0.035547138419885105,0.035547138419885105,-0.6275305046308296,-0.5929285146186167,0.03460199001221287,-0.035546098340641485,2.798253514515434,True,False,False,True,True,False
-1.6,9,physical_feasible_but_not_explanatory,-0.41559856515694626,-0.13007163335397043,0.1300716333539702,-1.1052079401569461,-0.5929285146186167,0.5122794255383294,-0.5132235338667581,2.3091832085094044,True,False,False,False,False,False
-1.6,10,physical_feasible_but_not_explanatory,-0.4962521986594832,6.04489141061378,0.23829389656580702,-1.185861573659483,-0.5929285146186167,0.5929330590408664,-0.5938771673692951,2.8468253041080884,True,False,False,False,False,False
-1.6,11,physical_feasible_but_not_explanatory,-0.15356042469828113,0.10123829036750154,0.10123829036750154,-0.8431697996982811,-0.5929285146186167,0.25024128507966437,-0.251185393408093,6.211676763045165,True,False,False,False,False,False
-1.6,12,physical_feasible_but_not_explanatory,-2.7543309557860414,0.49308744495582246,0.49308744495582246,-3.4439403307860412,-0.5929285146186167,2.8510118161674245,-2.8519559244958534,3.1761624038758876,True,False,False,False,False,False
-1.6,13,physical_feasible_but_not_explanatory,-0.9158937608188262,0.11812580260168548,0.11812580260168559,-1.605503135818826,-0.5929285146186167,1.0125746212002094,-1.013518729528638,2.3550452313000356,True,False,False,False,False,False
-1.6,14,loose_exact_match,0.06207887036917237,-0.03554713841988466,0.03554713841988466,-0.6275305046308276,-0.5929285146186167,0.03460199001221087,-0.03554609834063949,2.798253514515728,True,False,False,True,True,False
-1.6,15,loose_exact_match,0.07459440376423088,-0.17379740020263423,0.17379740020263412,-0.6150149712357691,-0.5929285146186167,0.02208645661715236,-0.023030564945580978,4.687764987747386,True,False,False,True,False,False
-1.6,16,algebraic_only_positive_full,1.4065893226649768,0.6360830338410761,0.6360830338410759,0.7169799476649769,-0.5929285146186167,1.3099084622835937,1.308964353955165,2.411100368688556,False,True,False,False,False,True
-1.6,17,physical_feasible_but_not_explanatory,-0.012976212949552757,1.0950182323500028,1.0950182323500028,-0.7025855879495527,-0.5929285146186167,0.109657073330936,-0.11060118165936461,7.898747848013783,True,False,False,False,False,False
-1.6,18,loose_exact_match,0.07459440376422921,0.17379740020263684,0.1737974002026368,-0.6150149712357708,-0.5929285146186167,0.022086456617154027,-0.023030564945582643,4.687764987747369,True,False,False,True,False,False
-1.6,19,physical_feasible_but_not_explanatory,-1.233626419310676,4.86778260721845,1.4154026999611364,-1.923235794310676,-0.5929285146186167,1.3303072796920592,-1.331251388020488,4.6008998779966435,True,False,False,False,False,False
-1.6,20,physical_feasible_but_not_explanatory,-3.269180475369481,3.7969919355362434,2.486193371643343,-3.958789850369481,-0.5929285146186167,3.365861335750864,-3.3668054440792927,4.654224735416051,True,False,False,False,False,False
-1.6,21,physical_feasible_but_not_explanatory,-1.01558033566354,-0.8689537117684206,0.8689537117684205,-1.7051897106635399,-0.5929285146186167,1.1122611960449231,-1.1132053043733519,3.9329127206654904,True,False,False,False,False,False
-1.6,22,physical_feasible_but_not_explanatory,-2.3224216712095425,7.085482076936797,0.802296769757211,-3.0120310462095423,-0.5929285146186167,2.4191025315909256,-2.420046639919354,4.882508893671361,True,False,False,False,False,False
-1.6,23,physical_feasible_but_not_explanatory,-3.91445290499517,0.06940555701857809,0.06940555701857809,-4.60406227999517,-0.5929285146186167,4.011133765376553,-4.012077873704982,4.6143071471041335,True,False,False,False,False,False
-1.6,24,physical_feasible_but_not_explanatory,-3.6051930249891844,1.7592254213857572,1.7592254213857572,-4.294802399989185,-0.5929285146186167,3.701873885370568,-3.7028179936989964,3.450025885016984,True,False,False,False,False,False
-1.6,25,physical_feasible_but_not_explanatory,-3.472468981480982,-5.528234833755267,0.7549504734243193,-4.162078356480982,-0.5929285146186167,3.569149841862365,-3.5700939501907936,4.1050597831433295,True,False,False,False,False,False
-1.6,26,physical_feasible_but_not_explanatory,-1.472191182949326,4.905519086575002,1.3776662206045849,-2.161800557949326,-0.5929285146186167,1.568872043330709,-1.5698161516591378,5.331868218110094,True,False,False,False,False,False
-1.6,27,physical_feasible_but_not_explanatory,-0.21724452702508845,0.3834480637016295,0.3834480637016293,-0.9068539020250884,-0.5929285146186167,0.3139253874064717,-0.3148694957349003,2.8593364216457218,True,False,False,False,False,False
-1.6,28,algebraic_only_positive_full,2.4720258577256837,4.889335523694066,1.3938497834855212,1.7824164827256839,-0.5929285146186167,2.3753449973443006,2.374400889015872,13.7422817404954,False,True,False,False,False,True
-1.6,29,physical_feasible_but_not_explanatory,-3.8496998944449254,3.7702616845319312,2.512923622647655,-4.539309269444925,-0.5929285146186167,3.9463807548263086,-3.947324863154737,3.7773739006806983,True,False,False,False,False,False
-1.6,30,physical_feasible_but_not_explanatory,-0.048070901548833866,-5.969585745012775,0.31359956216681084,-0.7376802765488338,-0.5929285146186167,0.1447517619302171,-0.14569587025864572,4.295721488857445,True,False,False,False,False,False
-1.6,31,physical_feasible_but_not_explanatory,-0.9158937608188271,-0.11812580260168501,0.11812580260168515,-1.605503135818827,-0.5929285146186167,1.0125746212002102,-1.013518729528639,2.3550452313000516,True,False,False,False,False,False
-1.6,32,physical_feasible_but_not_explanatory,-1.8577481609903974,-1.2924432217213637,1.2924432217213637,-2.5473575359903973,-0.5929285146186167,1.9544290213717805,-1.9553731297002093,4.142214207554954,True,False,False,False,False,False
-1.6,33,physical_feasible_but_not_explanatory,-2.5124648303815595,-1.080267607571836,1.080267607571836,-3.2020742053815594,-0.5929285146186167,2.6091456907629427,-2.610089799091371,4.166993736491223,True,False,False,False,False,False
-1.6,34,physical_feasible_but_not_explanatory,-1.319319596705995,1.0979714348913217,1.0979714348913214,-2.008928971705995,-0.5929285146186167,1.416000457087378,-1.4169445654158068,3.5710699036593665,True,False,False,False,False,False
-1.6,35,physical_feasible_but_not_explanatory,-2.6651082122948138,-1.6577114755219506,1.6577114755219506,-3.3547175872948136,-0.5929285146186167,2.761789072676197,-2.7627331810046254,4.804389600719031,True,False,False,False,False,False
-1.6,36,physical_feasible_but_not_explanatory,-0.1766448830766678,-4.773909219811835,1.509276087367751,-0.8662542580766678,-0.5929285146186167,0.27332574345805105,-0.27426985178647967,2.78069772914719,True,False,False,False,False,False
-1.6,37,physical_feasible_but_not_explanatory,-3.934090690859252,0.11115248513937748,0.11115248513937726,-4.623700065859252,-0.5929285146186167,4.030771551240635,-4.0317156595690635,4.465363684241894,True,False,False,False,False,False
-1.6,38,physical_feasible_but_not_explanatory,-3.3227542819436255,-0.2680313205259038,0.2680313205259037,-4.012363656943625,-0.5929285146186167,3.4194351423250087,-3.420379250653437,5.015067041685276,True,False,False,False,False,False
-1.6,39,physical_feasible_but_not_explanatory,-1.3193195967059976,-1.097971434891319,1.0979714348913188,-2.0089289717059975,-0.5929285146186167,1.4160004570873808,-1.4169445654158095,3.5710699036593665,True,False,False,False,False,False
-1.6,40,physical_feasible_but_not_explanatory,-1.732375203970511,0.5785760994725524,0.5785760994725524,-2.421984578970511,-0.5929285146186167,1.829056064351894,-1.8300001726803228,3.285087891835043,True,False,False,False,False,False
-1.6,41,physical_feasible_but_not_explanatory,-0.5028125483377117,-6.040472549945389,0.24271275723419716,-1.1924219233377116,-0.5929285146186167,0.5994934087190948,-0.6004375170475236,3.7446802636668326,True,False,False,False,False,False
-1.6,42,physical_feasible_but_not_explanatory,-3.923954918435901,0.13835790420685481,0.1383579042068548,-4.613564293435901,-0.5929285146186167,4.020635778817284,-4.0215798871457125,4.134180298538713,True,False,False,False,False,False
-1.6,43,physical_feasible_but_not_explanatory,-1.3020629024303354,-0.35504505913018514,0.35504505913018525,-1.9916722774303355,-0.5929285146186167,1.3987437628117187,-1.3996878711401473,9.061512640442603,True,False,False,False,False,False
-1.6,44,physical_feasible_but_not_explanatory,-0.5594610772776925,-2.0213178171931316,2.0213178171931316,-1.2490704522776923,-0.5929285146186167,0.6561419376590756,-0.6570860459875043,4.741834666387892,True,False,False,False,False,False
-1.6,45,physical_feasible_but_not_explanatory,-4.453426277226273,4.2108017226039625,2.0723835845756238,-5.143035652226273,-0.5929285146186167,4.5501071376076565,-4.551051245936085,4.356748175587431,True,False,False,False,False,False
-1.6,46,physical_feasible_but_not_explanatory,-3.4724689814809877,5.528234833755267,0.7549504734243193,-4.162078356480988,-0.5929285146186167,3.5691498418623713,-3.5700939501908,4.1050597831433295,True,False,False,False,False,False
-1.6,47,physical_feasible_but_not_explanatory,-2.2575287611105197,-4.5179801725958395,1.7652051345837467,-2.9471381361105196,-0.5929285146186167,2.354209621491903,-2.3551537298203318,4.252382272099451,True,False,False,False,False,False
-1.6,48,physical_feasible_but_not_explanatory,-4.4389643491947846,2.14438394673472,2.1443839467347203,-5.128573724194784,-0.5929285146186167,4.535645209576168,-4.536589317904596,3.2044901254857994,True,False,False,False,False,False
-1.6,49,physical_feasible_but_not_explanatory,-3.6140217332986513,3.7659662211595784,2.517219086020008,-4.303631108298651,-0.5929285146186167,3.7107025936800344,-3.711646702008463,4.40874334142527,True,False,False,False,False,False
-1.6,50,physical_feasible_but_not_explanatory,-0.21724452702508845,-0.38344806370163087,0.3834480637016311,-0.9068539020250884,-0.5929285146186167,0.3139253874064717,-0.3148694957349003,2.8593364216457346,True,False,False,False,False,False
-1.6,51,algebraic_only_positive_full,0.8509077055064367,-4.940581581592321,1.3426037255872654,0.16129833050643672,-0.5929285146186167,0.7542268451250534,0.7532827367966248,4.9954246183136295,False,True,False,False,False,True
-1.6,52,physical_feasible_but_not_explanatory,-1.7323752039705136,-0.578576099472554,0.5785760994725537,-2.4219845789705134,-0.5929285146186167,1.8290560643518967,-1.8300001726803254,3.2850878918350688,True,False,False,False,False,False
-1.6,53,physical_feasible_but_not_explanatory,-2.5287895058546317,5.216211515997166,1.06697379118242,-3.2183988808546315,-0.5929285146186167,2.625470366236015,-2.6264144745644433,4.520375491528927,True,False,False,False,False,False
-1.6,54,physical_feasible_but_not_explanatory,-2.532202001570065,-4.351151154216003,1.932034152963583,-3.2218113765700647,-0.5929285146186167,2.628882861951448,-2.6298269702798764,7.217136973935897,True,False,False,False,False,False
-1.6,55,physical_feasible_but_not_explanatory,-1.1147822158826375,0.7666353335172641,0.766635333517264,-1.8043915908826373,-0.5929285146186167,1.2114630762640206,-1.2124071845924493,3.1717943374652013,True,False,False,False,False,False
-1.6,56,algebraic_only_positive_full,2.090711684533341,5.210024830705709,1.073160476473877,1.401102309533341,-0.5929285146186167,1.9940308241519578,1.993086715823529,8.916329341902626,False,True,False,False,False,True
-1.6,57,physical_feasible_but_not_explanatory,-3.3855699684221476,0.10458842367570131,0.10458842367570131,-4.075179343422148,-0.5929285146186167,3.482250828803531,-3.4831949371319597,4.865721713326746,True,False,False,False,False,False
-1.6,58,physical_feasible_but_not_explanatory,-0.2894463471793607,-4.55660471857584,1.7265805886037464,-0.9790557221793607,-0.5929285146186167,0.3861272075607439,-0.38707131588917254,5.795226203323957,True,False,False,False,False,False
-1.6,59,physical_feasible_but_not_explanatory,-3.4343848706591746,3.8887691288355795,2.3944161783440068,-4.1239942456591745,-0.5929285146186167,3.5310657310405578,-3.5320098393689863,5.710217551688089,True,False,False,False,False,False
-1.6,60,physical_feasible_but_not_explanatory,-1.89853653244771,1.9493885478172954,1.9493885478172954,-2.58814590744771,-0.5929285146186167,1.995217392829093,-1.9961615011575218,3.105389225863408,True,False,False,False,False,False
-1.6,61,physical_feasible_but_not_explanatory,-1.2336264193106774,-4.8677826072184525,1.4154026999611338,-1.9232357943106773,-0.5929285146186167,1.3303072796920605,-1.3312513880204893,4.600899877996633,True,False,False,False,False,False
-1.6,62,physical_feasible_but_not_explanatory,-1.7162245235294349,-6.652457557526215,0.36927225034662836,-2.4058338985294347,-0.5929285146186167,1.812905383910818,-1.8138494922392467,4.4663577230143074,True,False,False,False,False,False
-1.6,63,physical_feasible_but_not_explanatory,-1.1147822158826415,-0.7666353335172595,0.7666353335172595,-1.8043915908826413,-0.5929285146186167,1.2114630762640246,-1.2124071845924533,3.1717943374652195,True,False,False,False,False,False
-1.6,64,physical_feasible_but_not_explanatory,-4.437503663275327,-1.8259825175518944,1.8259825175518944,-5.1271130382753265,-0.5929285146186167,4.53418452365671,-4.535128631985138,4.6099499078512345,True,False,False,False,False,False
-1.6,65,physical_feasible_but_not_explanatory,-2.52878950585463,-5.216211515997169,1.0669737911824173,-3.2183988808546298,-0.5929285146186167,2.625470366236013,-2.6264144745644415,4.520375491528915,True,False,False,False,False,False
-1.6,66,physical_feasible_but_not_explanatory,-3.486671897920978,-3.650424790543405,2.632760516636181,-4.176281272920978,-0.5929285146186167,3.583352758302361,-3.5842968666307895,4.962023484831979,True,False,False,False,False,False
-1.6,67,physical_feasible_but_not_explanatory,-3.84969989444492,-3.7702616845319294,2.512923622647657,-4.53930926944492,-0.5929285146186167,3.9463807548263032,-3.9473248631547317,3.7773739006806943,True,False,False,False,False,False
-1.6,68,physical_feasible_but_not_explanatory,-1.9083271293861963,4.980107682986993,1.3030776241925928,-2.597936504386196,-0.5929285146186167,2.0050079897675794,-2.0059520980960084,4.9546518929252645,True,False,False,False,False,False
-1.6,69,physical_feasible_but_not_explanatory,-3.6140217332986495,-3.7659662211595766,2.5172190860200097,-4.303631108298649,-0.5929285146186167,3.7107025936800326,-3.711646702008461,4.408743341425255,True,False,False,False,False,False
-1.6,70,physical_feasible_but_not_explanatory,-0.5028125483377117,6.04047254994539,0.24271275723419627,-1.1924219233377116,-0.5929285146186167,0.5994934087190948,-0.6004375170475236,3.744680263666849,True,False,False,False,False,False
-1.6,71,physical_feasible_but_not_explanatory,-0.17664488307666515,4.773909219811835,1.509276087367751,-0.8662542580766651,-0.5929285146186167,0.2733257434580484,-0.274269851786477,2.780697729147184,True,False,False,False,False,False
-1.6,72,physical_feasible_but_not_explanatory,-3.2691804753694846,-3.7969919355362416,2.4861933716433446,-3.9587898503694845,-0.5929285146186167,3.3658613357508678,-3.3668054440792963,4.654224735416044,True,False,False,False,False,False
-1.6,73,physical_feasible_but_not_explanatory,-0.5440498347103464,0.7306432285293963,0.7306432285293964,-1.2336592097103463,-0.5929285146186167,0.6407306950917295,-0.6416748034201583,2.488156119595257,True,False,False,False,False,False
-1.6,74,physical_feasible_but_not_explanatory,-1.8577481609904014,1.2924432217213626,1.2924432217213626,-2.5473575359904013,-0.5929285146186167,1.9544290213717845,-1.9553731297002133,4.1422142075549395,True,False,False,False,False,False
-1.6,75,physical_feasible_but_not_explanatory,-4.218882578671211,-0.8838803042660102,0.8838803042660102,-4.908491953671211,-0.5929285146186167,4.315563439052594,-4.316507547381023,14.430770894119023,True,False,False,False,False,False
-1.6,76,physical_feasible_but_not_explanatory,-1.8039824730040546,-1.0513458157750912,1.0513458157750915,-2.4935918480040544,-0.5929285146186167,1.9006633333854377,-1.9016074417138664,3.771464034769091,True,False,False,False,False,False
-1.6,77,physical_feasible_but_not_explanatory,-2.3087026120688,-11.271866302984312,1.29450431137486,-2.9983119870687998,-0.5929285146186167,2.405383472450183,-2.406327580778612,5.155277017523381,True,False,False,False,False,False
-1.6,78,physical_feasible_but_not_explanatory,-1.0155803356635404,0.8689537117684205,0.8689537117684205,-1.7051897106635403,-0.5929285146186167,1.1122611960449236,-1.1132053043733523,3.932912720665505,True,False,False,False,False,False
-1.6,79,physical_feasible_but_not_explanatory,-3.3069222422299305,1.817251408856193,1.817251408856193,-3.9965316172299303,-0.5929285146186167,3.4036031026113136,-3.404547210939742,5.0425443966746135,True,False,False,False,False,False
-1.6,80,physical_feasible_but_not_explanatory,-1.121123563757974,0.8915720727974865,0.8915720727974863,-1.8107329387579738,-0.5929285146186167,1.217804424139357,-1.2187485324677858,3.759397098876298,True,False,False,False,False,False
-1.6,81,physical_feasible_but_not_explanatory,-1.952447769400277,-5.515907392974686,0.7672779142049002,-2.642057144400277,-0.5929285146186167,2.04912862978166,-2.0500727381100887,4.683308936166662,True,False,False,False,False,False
-1.6,82,physical_feasible_but_not_explanatory,-1.121123563757973,-0.8915720727974861,0.8915720727974863,-1.810732938757973,-0.5929285146186167,1.2178044241393562,-1.218748532467785,3.7593970988763044,True,False,False,False,False,False
-1.6,83,physical_feasible_but_not_explanatory,-0.15356042469828424,-0.10123829036750087,0.1012382903675011,-0.8431697996982842,-0.5929285146186167,0.2502412850796675,-0.2511853934080961,6.211676763044921,True,False,False,False,False,False
-1.6,84,physical_feasible_but_not_explanatory,-4.234037666552505,1.9721965862720656,1.9721965862720658,-4.923647041552504,-0.5929285146186167,4.330718526933888,-4.331662635262316,4.487226620481524,True,False,False,False,False,False
-1.6,85,physical_feasible_but_not_explanatory,-0.4962521986594828,-6.044891410613779,0.23829389656580702,-1.1858615736594826,-0.5929285146186167,0.5929330590408659,-0.5938771673692946,2.8468253041080724,True,False,False,False,False,False
-1.6,86,physical_feasible_but_not_explanatory,-3.605193024989184,-1.759225421385759,1.759225421385759,-4.294802399989184,-0.5929285146186167,3.701873885370567,-3.7028179936989956,3.4500258850169843,True,False,False,False,False,False
-1.6,87,physical_feasible_but_not_explanatory,-6.139843137208579,3.6062224064011166,2.67696290077847,-6.8294525122085785,-0.5929285146186167,6.236523997589962,-6.23746810591839,5.9780818990302595,True,False,False,False,False,False
-1.6,88,physical_feasible_but_not_explanatory,-2.4554546950524654,1.0412131527575974,1.0412131527575976,-3.1450640700524652,-0.5929285146186167,2.5521355554338485,-2.5530796637622775,4.440602933665644,True,False,False,False,False,False
-1.6,89,physical_feasible_but_not_explanatory,-4.689879039994944,0.9881663523546301,0.9881663523546305,-5.379488414994944,-0.5929285146186167,4.786559900376327,-4.787504008704755,4.563464518560505,True,False,False,False,False,False
-1.6,90,physical_feasible_but_not_explanatory,-1.5719685651993744,-4.739737375313895,1.5434479318656908,-2.2615779401993743,-0.5929285146186167,1.6686494255807576,-1.6695935339091863,5.098151807590102,True,False,False,False,False,False
-1.6,91,physical_feasible_but_not_explanatory,0.6694307355776559,-5.584541828924904,0.6986434782546826,-0.020178639422344102,-0.5929285146186167,0.5727498751962726,0.571805766867844,4.638527492756153,True,False,False,False,False,True
-1.6,92,physical_feasible_but_not_explanatory,-4.3205766961703596,-3.3539331076207186,2.929252199558867,-5.010186071170359,-0.5929285146186167,4.417257556551743,-4.418201664880171,3.920867643934454,True,False,False,False,False,False
-1.6,93,physical_feasible_but_not_explanatory,-1.3699932470601528,2.581208188281014,2.581208188281014,-2.0596026220601527,-0.5929285146186167,1.466674107441536,-1.4676182157699647,4.421585222518181,True,False,False,False,False,False
-1.6,94,physical_feasible_but_not_explanatory,-4.813689400992659,8.258144492919117,1.9749591857395306,-5.503298775992659,-0.5929285146186167,4.910370261374042,-4.91131436970247,4.824442197109956,True,False,False,False,False,False
-1.6,95,physical_feasible_but_not_explanatory,-1.9083271293861954,-4.980107682986993,1.3030776241925937,-2.5979365043861953,-0.5929285146186167,2.0050079897675785,-2.0059520980960075,4.954651892925254,True,False,False,False,False,False
-1.6,96,physical_feasible_but_not_explanatory,-4.100761698755517,-0.18484842782752664,0.18484842782752686,-4.790371073755517,-0.5929285146186167,4.1974425591369,-4.1983866674653285,3.9474997630692314,True,False,False,False,False,False
-1.6,97,physical_feasible_but_not_explanatory,-1.1603955889896476,5.447933751665124,0.8352515555144624,-1.8500049639896474,-0.5929285146186167,1.2570764493710307,-1.2580205576994594,4.466014232165477,True,False,False,False,False,False
-1.6,98,physical_feasible_but_not_explanatory,-0.039132766901067484,0.5848567691437259,0.5848567691437259,-0.7287421419010675,-0.5929285146186167,0.13581362728245072,-0.13675773561087934,3.03741277279279,True,False,False,False,False,False
-1.6,99,algebraic_only_positive_full,1.6930019237923863,-5.108763255840932,1.174422051338654,1.0033925487923865,-0.5929285146186167,1.5963210634110032,1.5953769550825745,8.126886709720843,False,True,False,False,False,True
-1.6,100,physical_feasible_but_not_explanatory,-1.6552430008107737,-5.2356640477762255,1.0475212594033607,-2.3448523758107735,-0.5929285146186167,1.7519238611921568,-1.7528679695205855,5.414884473839816,True,False,False,False,False,False
-1.6,101,physical_feasible_but_not_explanatory,-3.9144529049951666,-0.0694055570185741,0.0694055570185741,-4.6040622799951665,-0.5929285146186167,4.01113376537655,-4.012077873704978,4.614307147104128,True,False,False,False,False,False
-1.6,102,physical_feasible_but_not_explanatory,-0.048070901548830314,5.969585745012775,0.31359956216681084,-0.7376802765488303,-0.5929285146186167,0.14475176193021355,-0.14569587025864217,4.295721488857531,True,False,False,False,False,False
-1.6,103,physical_feasible_but_not_explanatory,-3.597937408805924,0.39254851946134406,0.39254851946134384,-4.287546783805924,-0.5929285146186167,3.6946182691873073,-3.695562377515736,4.116179899895905,True,False,False,False,False,False
-1.6,104,physical_feasible_but_not_explanatory,-1.5217775440933732,-3.1618719745376396,3.1213133326419467,-2.211386919093373,-0.5929285146186167,1.6184584044747563,-1.619402512803185,2.9274389692114493,True,False,False,False,False,False
-1.6,105,algebraic_only_positive_full,1.8544990083177622,1.695770431067846,1.6957704310678459,1.1648896333177623,-0.5929285146186167,1.757818147936379,1.7568740396079503,3.8255563034408184,False,True,False,False,False,True
-1.6,106,physical_feasible_but_not_explanatory,-4.668080522120901,4.5467120516633805,1.7364732555162057,-5.357689897120901,-0.5929285146186167,4.764761382502284,-4.765705490830713,5.619373247003054,True,False,False,False,False,False
-1.6,107,physical_feasible_but_not_explanatory,-3.637162944914831,-1.9552234557814745,1.9552234557814745,-4.326772319914831,-0.5929285146186167,3.733843805296214,-3.7347879136246425,6.960219880372846,True,False,False,False,False,False
-1.6,108,physical_feasible_but_not_explanatory,-2.7543309557860414,-0.4930874449558251,0.4930874449558251,-3.4439403307860412,-0.5929285146186167,2.8510118161674245,-2.8519559244958534,3.1761624038758742,True,False,False,False,False,False
-1.6,109,physical_feasible_but_not_explanatory,-3.4128274117447486,-2.2970065823040975,2.2970065823040975,-4.102436786744748,-0.5929285146186167,3.5095082721261317,-3.51045238045456,9.44700535363164,True,False,False,False,False,False
-1.6,110,physical_feasible_but_not_explanatory,-3.4343848706591755,-3.8887691288355803,2.394416178344006,-4.123994245659175,-0.5929285146186167,3.5310657310405587,-3.532009839368987,5.710217551688112,True,False,False,False,False,False
-1.6,111,physical_feasible_but_not_explanatory,-4.402424615285885,-1.770939278540226,1.770939278540226,-5.092033990285885,-0.5929285146186167,4.499105475667268,-4.500049583995697,4.7389340611794175,True,False,False,False,False,False
-1.6,112,physical_feasible_but_not_explanatory,-1.7156023131927869,1.002651488646988,1.002651488646988,-2.4052116881927867,-0.5929285146186167,1.81228317357417,-1.8132272819025987,3.217352684382612,True,False,False,False,False,False
-1.6,113,physical_feasible_but_not_explanatory,-2.542184827339443,-2.810402181392999,2.810402181392999,-3.231794202339443,-0.5929285146186167,2.638865687720826,-2.6398097960492546,4.367305520936622,True,False,False,False,False,False
-1.6,114,physical_feasible_but_not_explanatory,-1.3020629024303383,0.35504505913018913,0.35504505913018924,-1.9916722774303381,-0.5929285146186167,1.3987437628117214,-1.3996878711401501,9.061512640442768,True,False,False,False,False,False
-1.6,115,physical_feasible_but_not_explanatory,-0.5594610772776951,2.0213178171931334,2.0213178171931334,-1.249070452277695,-0.5929285146186167,0.6561419376590782,-0.657086045987507,4.741834666387958,True,False,False,False,False,False
-1.6,116,physical_feasible_but_not_explanatory,-4.724712078046133,-0.6104648503626735,0.6104648503626735,-5.414321453046133,-0.5929285146186167,4.8213929384275165,-4.822337046755945,6.710903527441714,True,False,False,False,False,False
-1.6,117,physical_feasible_but_not_explanatory,-0.5440498347103446,-0.7306432285293949,0.7306432285293951,-1.2336592097103445,-0.5929285146186167,0.6407306950917278,-0.6416748034201565,2.4881561195952697,True,False,False,False,False,False
-1.6,118,physical_feasible_but_not_explanatory,-4.437503663275325,1.8259825175518967,1.8259825175518962,-5.127113038275325,-0.5929285146186167,4.534184523656708,-4.5351286319851365,4.609949907851266,True,False,False,False,False,False
-1.6,119,physical_feasible_but_not_explanatory,-0.5161584734372102,2.3623468541158856,2.362346854115886,-1.20576784843721,-0.5929285146186167,0.6128393338185933,-0.6137834421470221,4.044121071560694,True,False,False,False,False,False
-1.6,120,physical_feasible_but_not_explanatory,-3.4732484549125133,1.1035969925286513,1.1035969925286508,-4.162857829912514,-0.5929285146186167,3.569929315293897,-3.5708734236223254,6.101481395677344,True,False,False,False,False,False
-1.6,121,physical_feasible_but_not_explanatory,-2.1513444124461616,2.027872667231624,2.027872667231624,-2.8409537874461614,-0.5929285146186167,2.2480252728275447,-2.2489693811559732,2.9393536247051975,True,False,False,False,False,False
-1.6,122,physical_feasible_but_not_explanatory,-5.443496093959842,-1.7527501694164718,1.7527501694164718,-6.133105468959842,-0.5929285146186167,5.540176954341225,-5.541121062669654,8.964270767754304,True,False,False,False,False,False
-1.6,123,physical_feasible_but_not_explanatory,0.29932426529106326,2.254447765465681,2.254447765465681,-0.3902851097089367,-0.5929285146186167,0.20264340490968002,0.2016992965812514,5.042615335021943,True,False,False,False,False,False
-1.6,124,physical_feasible_but_not_explanatory,-2.3372772118305933,1.9970884504186024,1.9970884504186026,-3.026886586830593,-0.5929285146186167,2.4339580722119765,-2.434902180540405,3.628564903475005,True,False,False,False,False,False
